time v(acsrc) v(acn) i(Vac) v(load) v(vb) i(Lboost) v(vd) v(sw) v(gate) v(q) v(en) v(fault) v(vcomp) v(icomp) v(xu.raw) v(xu.pwm_hold) v(pwm) v(pwm_input) v(xdriver.driver_req) v(xdriver.drv_delay) v(xu.phase) v(xu.blank) v(isense) v(xu.ov) v(xu.fault) v(xu.pcl_hold) v(xu.pcl_request) v(disable) v(xu.m1) v(xu.m2) v(acsrc,acn) i(Vchannel) i(Vbody) v(f2ctl) v(standby_req) v(arm) v(permit) i(Vf2sense) i(Vdboost1sense) i(Vdboost2sense) v(fault_inject)
5.49900909062752922e-8 1.79258863978986791e-3 -1.72554068779399647e-3 -6.39783890167902602e-6 1.01968374182668190e-27 5.36675653694958870e-18 1.47889470512662540e-10 1.61997179817066154e-14 3.69688771904925827e-9 3.16210385111605970e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99387321160573983e0 -1.26304881035956799e-289 5.52806505517228541e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03069202365714570e-44 1.08426813427972581e-12 5.49900909062752922e-8 0.00000000000000000e0 -8.71843744438675660e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00463125734854986e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51812932758386460e-3 3.69688771904925471e-21 -2.70998700467314600e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07962341501131100e-12 1.21872228670037443e-11 1.21872228669981430e-11 0.00000000000000000e0
5.49914845161737333e-8 1.79263325711184079e-3 -1.72558523016922349e-3 -6.39783890402003536e-6 1.01981188017734510e-27 5.36743094932162864e-18 1.47900824112564998e-10 1.62013576408438333e-14 3.69726516532844391e-9 3.16242089722537414e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99890522954971317e0 -1.26304880868037429e-289 5.52819136718250115e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03076883026600442e-44 1.08439388452615505e-12 5.49914845161737333e-8 0.00000000000000000e0 -8.71930527983250256e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00466868204619143e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51821848728106450e-3 3.69726516532844005e-21 -2.71231303246496385e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07973268065963419e-12 1.21882505299320589e-11 1.21882505299709122e-11 0.00000000000000000e0
5.49930664976554173e-8 1.79268390527266477e-3 -1.72563579325126079e-3 -6.39783890664553934e-6 1.01995735442990352e-27 5.36819660328260764e-18 1.47913713056287625e-10 1.62032193701231656e-14 3.69769365333907564e-9 3.16278081529178744e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99987223989742269e0 -1.26304880677420704e-289 5.52833475175533162e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03085601867720854e-44 1.08453664579782093e-12 5.49930664976554173e-8 0.00000000000000000e0 -8.72028427075284652e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00471116565165107e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51831969852392555e-3 3.69769365333907187e-21 -2.70722242212416558e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.07985674490132550e-12 1.21928534836586105e-11 1.21928534836274119e-11 0.00000000000000000e0
5.49949173769465232e-8 1.79274316237225590e-3 -1.72569495080797538e-3 -6.39783890973508185e-6 1.02012757689237254e-27 5.36909251097998315e-18 1.47928793746466908e-10 1.62053979410613459e-14 3.69819501345148701e-9 3.16320194205534616e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999505264236355e0 -1.26304880454403874e-289 5.52850250710043789e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03095802696655413e-44 1.08470369132656106e-12 5.49949173769465232e-8 0.00000000000000000e0 -8.72145757245648837e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00476087080359408e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51843811318023128e-3 3.69819501345148394e-21 -2.70979026251413968e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08000192323669120e-12 1.21925960319245927e-11 1.21925960318705691e-11 0.00000000000000000e0
5.49986191355287285e-8 1.79286167657626591e-3 -1.72581326591657812e-3 -6.39783891587426823e-6 1.02046809033103343e-27 5.37088468697327600e-18 1.47958958181176237e-10 1.62097550782234989e-14 3.69919791377346292e-9 3.16404434524260973e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000147659852523e0 -1.26304880008370237e-289 5.52883801434073452e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03116204354524430e-44 1.08503784180016077e-12 5.49986191355287285e-8 0.00000000000000000e0 -8.72386446423643931e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00486028234320250e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51867494249284403e-3 3.69919791377345979e-21 -2.71302396438466676e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08029227956910168e-12 1.21930460370457694e-11 1.21930460370146305e-11 0.00000000000000000e0
5.50060226526931391e-8 1.79309870500438833e-3 -1.72604989611368055e-3 -6.39783892825065287e-6 1.02114939130645703e-27 5.37447048158144981e-18 1.48019299268992142e-10 1.62184714211179768e-14 3.70120435286358776e-9 3.16572967446744195e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999915150625718e0 -1.26304879116303098e-289 5.52950901502188508e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03157007670262565e-44 1.08570638046854531e-12 5.50060226526931391e-8 0.00000000000000000e0 -8.72858799782146499e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00505911036435013e-4 6.80000000000000049e-2 0.00000000000000000e0 3.51914860111806910e-3 3.70120435286358376e-21 -2.71060352383783830e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08087313004242658e-12 1.21985638287306099e-11 1.21985638287525463e-11 0.00000000000000000e0
5.50208296870219602e-8 1.79357276193688924e-3 -1.72652315643162914e-3 -6.39783895291755333e-6 1.02251309012006814e-27 5.38164784375971403e-18 1.48140030326016123e-10 1.62359132718333737e-14 3.70521974335409644e-9 3.16910238583012718e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000064655597676e0 -1.26304877332168844e-289 5.53085096118831387e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03238614301738884e-44 1.08704440910246540e-12 5.50208296870219602e-8 0.00000000000000000e0 -8.73782082535578146e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00545678616671070e-4 6.80000000000000049e-2 0.00000000000000000e0 3.52009591836851838e-3 3.70521974335409345e-21 -2.71692138192711608e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08203544159930748e-12 1.22061729776110303e-11 1.22061729776389751e-11 0.00000000000000000e0
5.50504437556796024e-8 1.79452087611152553e-3 -1.72746967675789075e-3 -6.39783900217849588e-6 1.02524487952307007e-27 5.39602568272561360e-18 1.48381688028250985e-10 1.62708394526474788e-14 3.71326033223443784e-9 3.17585579597403279e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999943525013180e0 -1.26304873763900358e-289 5.53353463275280455e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03401827564691522e-44 1.08972427466664336e-12 5.50504437556796024e-8 0.00000000000000000e0 -8.75643919712692813e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00625221675049227e-4 6.80000000000000049e-2 0.00000000000000000e0 3.52199055286941606e-3 3.71326033223443359e-21 -2.71714214110199170e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08436289513098358e-12 1.22287104754125424e-11 1.22287104754068846e-11 0.00000000000000000e0
5.51096718929948934e-8 1.79641710570057483e-3 -1.72936271617063681e-3 -6.39783910064400246e-6 1.03072606078615386e-27 5.42487400516837851e-18 1.48865786287341823e-10 1.63408604279048842e-14 3.72938086067704516e-9 3.18939466756828088e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000052785507521e0 -1.26304866627363682e-289 5.53890109292936139e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.03728254090596797e-44 1.09509926361836780e-12 5.51096718929948934e-8 0.00000000000000000e0 -8.79405534216229394e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.00784339334536777e-4 6.80000000000000049e-2 0.00000000000000000e0 3.52577982187121143e-3 3.72938086067704191e-21 -2.73006199705965406e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.08902903692664762e-12 1.22660374072420053e-11 1.22660374072401183e-11 0.00000000000000000e0
5.52281281676254754e-8 1.80020956983467000e-3 -1.73314879004012891e-3 -6.39783929753251490e-6 1.04175911553368292e-27 5.48294271437693264e-18 1.49837118237144281e-10 1.64815768290051183e-14 3.76177981583166219e-9 3.21660100611767669e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999948967344565e0 -1.26304852354291447e-289 5.54963048244101587e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.04381107142407497e-44 1.10591047056527567e-12 5.52281281676254754e-8 0.00000000000000000e0 -8.86960992315851563e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.01102700434418130e-4 6.80000000000000049e-2 0.00000000000000000e0 3.53335835987479870e-3 3.76177981583165822e-21 -2.74397943622836477e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.09840625908604954e-12 1.23484667651314856e-11 1.23484667651324162e-11 0.00000000000000000e0
5.54650407168866329e-8 1.80779451792284040e-3 -1.74072091795911005e-3 -6.39783969131908076e-6 1.06411026640797039e-27 5.60058035057974393e-18 1.51792355951957185e-10 1.67657273802816076e-14 3.82721248254295870e-9 3.27153044274048118e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000050178239874e0 -1.26304823808151852e-289 5.57107514584044061e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.05686813246028649e-44 1.12777938624064187e-12 5.54650407168866329e-8 0.00000000000000000e0 -9.02201259668564908e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.01739922655540751e-4 6.80000000000000049e-2 0.00000000000000000e0 3.54851543588195067e-3 3.82721248254295470e-21 -2.78367978056268176e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.11734178666206845e-12 1.25073300488574493e-11 1.25073300488575075e-11 0.00000000000000000e0
5.59388658154089478e-8 1.82296449330294238e-3 -1.75586509459322681e-3 -6.39784047886619162e-6 1.10997108091438047e-27 5.84195305855407894e-18 1.55753383093527244e-10 1.73450045146971539e-14 3.96064459302509551e-9 3.38347759998673848e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999950243581015e0 -1.26304766715892030e-289 5.61390807201852304e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.08298225453270952e-44 1.17251598322084610e-12 5.59388658154089478e-8 0.00000000000000000e0 -9.33270541601869461e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.03016342648114883e-4 6.80000000000000049e-2 0.00000000000000000e0 3.57882958789616920e-3 3.96064459302509137e-21 -2.85241790530746675e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.15594417077590669e-12 1.28358974337068034e-11 1.28358974337066693e-11 0.00000000000000000e0
5.68865160124535843e-8 1.85330476027937576e-3 -1.78615313164488831e-3 -6.39784205441317616e-6 1.20647629248142221e-27 6.34987522479290942e-18 1.63879691616856516e-10 1.85483864669016753e-14 4.23799665419789303e-9 3.61589320136906001e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000049546841119e0 -1.26304652531449969e-289 5.69934881591409814e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.13521049867755808e-44 1.26608746145739221e-12 5.68865160124535843e-8 0.00000000000000000e0 -9.97814980590017347e-14 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.05576892984280942e-4 6.80000000000000049e-2 0.00000000000000000e0 3.63945789192426407e-3 4.23799665419788887e-21 -3.00519639228255362e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.23613577277845885e-12 1.35033470482843629e-11 1.35033470482845536e-11 0.00000000000000000e0
5.87818164065428507e-8 1.91398655420012124e-3 -1.84672794577892875e-3 -6.39784520721498051e-6 1.41986208733438381e-27 7.47295835581135631e-18 1.80965636242085713e-10 2.11419030915523790e-14 4.83645261143252754e-9 4.11617651328281467e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999950557616479e0 -1.26304424162875673e-289 5.86933380649190317e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.23966698696725121e-44 1.47046763213625853e-12 5.87818164065428507e-8 0.00000000000000000e0 -1.13686853342803228e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.10727368154124250e-4 6.80000000000000049e-2 0.00000000000000000e0 3.76071449997904999e-3 4.83645261143252296e-21 -3.31450867100205952e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.40896200887977118e-12 1.49133920028720519e-11 1.49133920028721166e-11 0.00000000000000000e0
6.25724171947213767e-8 2.03535514137840982e-3 -1.96787257470439894e-3 -6.39785152106026045e-6 1.93880091278976369e-27 1.02042153324112424e-17 2.18600187962051156e-10 2.71373733109607786e-14 6.22327962930925357e-9 5.26978506149244090e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000049390237322e0 -1.26303967426966618e-289 6.20574904485684309e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.44857996354664096e-44 1.95521784017248100e-12 6.25724171947213767e-8 0.00000000000000000e0 -1.45808097460624864e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.21135079345255990e-4 6.80000000000000049e-2 0.00000000000000000e0 4.00322771608280920e-3 6.22327962930924656e-21 -4.00812810114015086e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.80847793970855790e-12 1.80123453185977644e-11 1.80123453185977354e-11 0.00000000000000000e0
6.71842230616581384e-8 2.18302620168100980e-3 -2.11525339015798848e-3 -6.39785922001111229e-6 2.76466436370601095e-27 1.45508650749015651e-17 2.70929117435668108e-10 3.60427006840691118e-14 8.29042084196479179e-9 6.97713723324311821e-11 0.00000000000000000e0 6.77700898058125211e-20 4.99999950652582204e0 -1.26303411744895378e-289 6.60873137088121121e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.70275236125012319e-44 2.69990190829490551e-12 6.71842230616581384e-8 0.00000000000000000e0 -1.93463453522227705e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.33965866715799684e-4 6.80000000000000049e-2 0.00000000000000000e0 4.29827959183899828e-3 8.29042084196478354e-21 -4.96341731317795058e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.40187665459961408e-12 2.23263325962646314e-11 2.23263325962646379e-11 0.00000000000000000e0
7.22187221177010551e-8 2.34424293992814602e-3 -2.27613138719866834e-3 -6.39786764900819593e-6 3.96433197883140415e-27 2.08649051557085637e-17 3.36780013087755410e-10 4.80629860418935860e-14 1.10917640396288618e-8 9.27236296224585536e-11 0.00000000000000000e0 6.77700898058125211e-20 5.00000049308226036e0 -1.26302805134803099e-289 7.04086298837295455e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.98022082658261983e-44 3.73995836491397032e-12 7.22187221177010551e-8 0.00000000000000000e0 -2.57703531524447179e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.48148859308526372e-4 6.80000000000000049e-2 0.00000000000000000e0 4.62037432712681436e-3 1.10917640396288511e-20 -6.17427808742701477e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 3.20280807578252564e-12 2.77501572307604928e-11 2.77501572307605187e-11 0.00000000000000000e0
7.67950258416800350e-8 2.49079689206199977e-3 -2.42235797193467812e-3 -6.39787533652375062e-6 5.38244953307365956e-27 2.83286817584017108e-17 4.05028047545137937e-10 6.13482366147970558e-14 1.42000056524695849e-8 1.17991581818534972e-10 0.00000000000000000e0 6.77700898058125211e-20 4.99999950734853904e0 -1.26302253735496218e-289 7.42673355779422839e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 4.23243657973957438e-44 4.92419848113225691e-12 7.67950258416800350e-8 0.00000000000000000e0 -3.28612714221885953e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.61173214905894265e-4 6.80000000000000049e-2 0.00000000000000000e0 4.91315486399667746e-3 1.42000056524695706e-20 -7.42143717546285533e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 4.08799386220257651e-12 3.33756860377616896e-11 3.33756860377618318e-11 0.00000000000000000e0
8.15266566880168139e-8 2.64233465199084985e-3 -2.57353819204967542e-3 -6.39788331275280286e-6 7.24612556659260809e-27 3.81375029893124870e-17 4.84500918394854156e-10 7.77566726230644258e-14 1.80536676292654522e-8 1.49080394258650251e-10 0.00000000000000000e0 6.77700898058125211e-20 5.00000049223516108e0 -1.26301683623341210e-289 7.81888395902785693e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 4.49321294196316479e-44 6.42543207142306949e-12 8.15266566880168139e-8 0.00000000000000000e0 -4.16081905406309874e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.74748119357211792e-4 6.80000000000000049e-2 0.00000000000000000e0 5.21587284404052484e-3 1.80536676292654352e-20 -8.88208417626263026e-13 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.18123567467167490e-12 3.99217311726456287e-11 3.99217311726456029e-11 0.00000000000000000e0
8.60693095780347490e-8 2.78782902020464343e-3 -2.71867146396496126e-3 -6.39789100127970134e-6 9.48514256852514511e-27 4.99218030017227479e-17 5.69761789180433603e-10 9.63562530254891735e-14 2.24385252090015655e-8 1.84188284399390282e-10 0.00000000000000000e0 6.77700898058125211e-20 4.99999950819808081e0 -1.26301136283481348e-289 8.18896005996350373e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 4.74357408254548266e-44 8.16714327487178594e-12 8.60693095780347490e-8 0.00000000000000000e0 -5.15109728229683541e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.87867273265793764e-4 6.80000000000000049e-2 0.00000000000000000e0 5.50650048416960469e-3 2.24385252090015433e-20 -1.04412043156647014e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 6.42042208149916313e-12 4.69488387064600691e-11 4.69488387064600885e-11 0.00000000000000000e0
9.07945622372474296e-8 2.93918083081458337e-3 -2.86962957280766963e-3 -6.39789903348134126e-6 1.23651164284605044e-26 6.50795601621572441e-17 6.68227126866473176e-10 1.18988317262478787e-13 2.77944361083249531e-8 2.26747372862172550e-10 0.00000000000000000e0 6.77700898058125211e-20 5.00000049138577651e0 -1.26300566944870207e-289 8.56736247099080805e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.00399892105773217e-44 1.03316033629470580e-11 9.07945622372474296e-8 0.00000000000000000e0 -6.35456455129217803e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.01588261477513248e-4 6.80000000000000049e-2 0.00000000000000000e0 5.80881040362225300e-3 2.77944361083249273e-20 -1.22501250237974801e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 7.92821584682110890e-12 5.50595358844890859e-11 5.50595358844890601e-11 0.00000000000000000e0
9.53800244881098484e-8 3.08606369298908495e-3 -3.01611318722260456e-3 -6.39790686636151906e-6 1.57837381058876000e-26 8.30723058362447881e-17 7.73732180058420941e-10 1.44471641848816041e-13 3.38481544662732700e-8 2.74489552199938963e-10 0.00000000000000000e0 6.77700898058125211e-20 4.99999950904268342e0 -1.26300014451851161e-289 8.92829223183858156e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.25671943196133677e-44 1.28157430061326143e-11 9.53800244881098484e-8 0.00000000000000000e0 -7.70797621724244564e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.14964101492567440e-4 6.80000000000000049e-2 0.00000000000000000e0 6.10217688021168908e-3 3.38481544662732373e-20 -1.41804933761886947e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 9.62590463619865412e-12 6.37543758564580612e-11 6.37543758564579837e-11 0.00000000000000000e0
1.00086197635306713e-7 3.23682176181274133e-3 -3.16644437806222782e-3 -6.39791494742511513e-6 2.00320380531677281e-26 1.05431779247230610e-16 8.92639155109569264e-10 1.74580363835971795e-13 4.10280868738072578e-8 3.30687881524939811e-10 0.00000000000000000e0 6.77700898058125211e-20 5.00000049054020579e0 -1.26299447417136513e-289 9.29240451898647679e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.51609273329791078e-44 1.58021666059870557e-11 1.00086197635306713e-7 0.00000000000000000e0 -9.30505527707203496e-13 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.28743977173412067e-4 6.80000000000000049e-2 0.00000000000000000e0 6.40326613987496872e-3 4.10280868738072127e-20 -1.63643138319365140e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.16316621371149714e-11 7.35490281007106889e-11 7.35490281007107147e-11 0.00000000000000000e0
1.04686647381573645e-7 3.38420121406209778e-3 -3.31339026506541519e-3 -6.39792289289405069e-6 2.50140714560568020e-26 1.31653007688470930e-16 1.01967371914543649e-9 2.08227325896721625e-13 4.90825123424061869e-8 3.93259003689895172e-10 0.00000000000000000e0 6.77700898058125211e-20 4.99999950988612341e0 -1.26298893123225139e-289 9.64225458767742793e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 5.76963925634349668e-44 1.91926588137938026e-11 1.04686647381573645e-7 0.00000000000000000e0 -1.10876139856076189e-12 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.42257033880137690e-4 6.80000000000000049e-2 0.00000000000000000e0 6.69759147912751297e-3 4.90825123424061415e-20 -1.86895515442409409e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.38730448592688766e-11 8.40173954105044700e-11 8.40173954105047802e-11 0.00000000000000000e0
1.09376107413255494e-7 3.53444020807304081e-3 -3.46317126709086128e-3 -6.39793104192411255e-6 3.10548759556007700e-26 1.63446715586848417e-16 1.16055080569306243e-9 2.47180351785145743e-13 5.84429055990451414e-8 4.65431843461397235e-10 0.00000000000000000e0 6.77700898058125211e-20 5.00000048969599842e0 -1.26298328107246074e-289 9.99279132631998634e-1 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 6.02809144071068600e-44 2.31747938370290154e-11 1.09376107413255494e-7 0.00000000000000000e0 -1.31487363835439993e-12 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.56068090159083082e-4 6.80000000000000049e-2 0.00000000000000000e0 6.99761147516390208e-3 5.84429055990450906e-20 -2.12763569651790238e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.64677936713039270e-11 9.56218349426590204e-11 9.56218349426589428e-11 0.00000000000000000e0
1.13989498072184792e-7 3.68224976079801515e-3 -3.61051498100113232e-3 -6.39793911280314709e-6 3.80698654500087936e-26 2.00367712932852990e-16 1.31072566099876805e-9 2.90450525176021136e-13 6.88806430996480481e-8 5.45311336882595766e-10 0.00000000000000000e0 6.77700898058125211e-20 4.99999951072840343e0 -1.26297772259057146e-289 1.03317512975198489e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 6.28235118172224102e-44 2.76569145689656445e-11 1.13989498072184792e-7 0.00000000000000000e0 -1.54354774460630090e-12 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.69685581330947224e-4 6.80000000000000049e-2 0.00000000000000000e0 7.29276474179914747e-3 6.88806430996479832e-20 -2.40260603831742825e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 1.93500104975392178e-11 1.07996342702070744e-10 1.07996342702070550e-10 0.00000000000000000e0
1.18667956614365199e-7 3.83215149766050027e-3 -3.75992939217941868e-3 -6.39794735569909623e-6 4.64075016131283073e-26 2.44250008536556498e-16 1.47511273109442742e-9 3.39726177200877366e-13 8.08127827294796638e-8 6.35947208255466308e-10 0.00000000000000000e0 6.77700898058125211e-20 5.00000048885345638e0 -1.26297208573610445e-289 1.06696280198639970e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 6.54019703636836852e-44 3.28230546587887232e-11 1.18667956614365199e-7 0.00000000000000000e0 -1.80363942690680242e-12 4.99999999499999936e-9 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.83521281732160508e-4 6.80000000000000049e-2 0.00000000000000000e0 7.59208088983991895e-3 8.08127827294795880e-20 -2.70441541623041824e-12 5.00000000000000000e0 5.00000000000000000e0 0.00000000000000000e0 0.00000000000000000e0 2.26321284794893890e-11 1.21537328172524450e-10 1.21537328172524786e-10 0.00000000000000000e0
