time_s v_ac_v i_ac_a v_load_v i_load_a v_b_v i_l_a v_d_v v_ds_v v_gs_v armed on
3.87894470567824530e-5 2.48156395889053982e0 6.57530659028537912e-3 1.91681907136200585e-15 1.00885214282210834e-17 1.00885214301379021e-5 6.57018914687927408e-3 1.02202554195728406e-4 9.60380153569333483e-1 9.84212113755049104e-6 0.00000000000000000e0 0.00000000000000000e0
3.88304070567825401e-5 2.48418419739950425e0 6.62898648565191095e-3 1.93824370038913862e-15 1.02012826336270453e-17 1.02012826355652893e-5 6.62387535418289871e-3 1.03086087293327306e-4 9.60676505454498342e-1 9.81034256084865938e-6 0.00000000000000000e0 0.00000000000000000e0
3.89123270567827211e-5 2.48942467263980793e0 6.73712449372265709e-3 1.98163120669882142e-15 1.04296379299937965e-17 1.04296379319754293e-5 6.73202601919016801e-3 1.04867522118187210e-4 9.61266309190116686e-1 9.74684912212592723e-6 0.00000000000000000e0 0.00000000000000000e0
3.90761670567830831e-5 2.49990561599242778e0 6.95651572779087957e-3 2.07058595171977784e-15 1.08978207985251463e-17 1.08978208005957337e-5 6.95144269416311279e-3 1.08488051056959572e-4 9.62434451660486801e-1 9.62079747773413904e-6 0.00000000000000000e0 0.00000000000000000e0
3.94038470567838002e-5 2.52086747404576217e0 7.40777428782202207e-3 2.25742860886227476e-15 1.18812032045382880e-17 1.18812032067957170e-5 7.40275260816469945e-3 1.15961177664139554e-4 9.64725940440062990e-1 9.37456481202745556e-6 0.00000000000000000e0 0.00000000000000000e0
3.99038470567837988e-5 2.55285265684348728e0 8.12843698553322724e-3 2.56637503103338157e-15 1.35072370054388497e-17 1.35072370080052266e-5 8.12349476354705738e-3 1.27966190059975165e-4 9.68111875533949839e-1 9.01654150373370023e-6 0.00000000000000000e0 0.00000000000000000e0
4.04038470567837974e-5 2.58483774893688700e0 8.88790022672569791e-3 2.90548167306575657e-15 1.52920088056092457e-17 1.52920088085147276e-5 8.88303848675133997e-3 1.40706370301641067e-4 9.71370845444565645e-1 8.68013214384945667e-6 0.00000000000000000e0 0.00000000000000000e0
4.09038470567837960e-5 2.61682274918951396e0 9.68613522944261618e-3 3.27637855355459784e-15 1.72440976502873573e-17 1.72440976535637356e-5 9.68135473793776437e-3 1.54190461433401457e-4 9.74510182192833807e-1 8.36290515919833931e-6 0.00000000000000000e0 0.00000000000000000e0
4.14038470567837947e-5 2.64880765646492122e0 1.05230531564397545e-2 3.68069480937390889e-15 1.93720779440732041e-17 1.93720779477539001e-5 1.05183544436256680e-2 1.68426250159606520e-4 9.77536784680173354e-1 8.06402899427955998e-6 0.00000000000000000e0 0.00000000000000000e0
4.19038470567837933e-5 2.68079246962666762e0 1.13985110072118978e-2 4.12005613974873128e-15 2.16845059986775323e-17 2.16845060027975891e-5 1.13938943211231505e-2 1.83420648808400752e-4 9.80457007760817012e-1 7.78187775650148773e-6 0.00000000000000000e0 0.00000000000000000e0
4.24038470567837919e-5 2.71277718753831465e0 1.23123171501307027e-2 4.59608250388337515e-15 2.41899079151756575e-17 2.41899079197717418e-5 1.23077825938647141e-2 1.99179767155524610e-4 9.83276763679603705e-1 7.51537868383854053e-6 0.00000000000000000e0 0.00000000000000000e0
4.29038470567837905e-5 2.74476180906342648e0 1.32642364837072257e-2 5.11038605070132468e-15 2.68967686879017103e-17 2.68967686930120969e-5 1.32597839264065424e-2 2.15708981775126964e-4 9.86001566923547346e-1 7.26346358287219854e-6 0.00000000000000000e0 0.00000000000000000e0
4.34038470567837891e-5 2.77674633306557039e0 1.42539947619448881e-2 5.66456926328081551e-15 2.98135224383200797e-17 2.98135224439846541e-5 1.42496239668507153e-2 2.33012997895662232e-4 9.88636550867447950e-1 7.02512234445077615e-6 0.00000000000000000e0 0.00000000000000000e0
4.39038470567837877e-5 2.80873075840831898e0 1.52812829909372283e-2 6.26022329662705479e-15 3.29485436664581832e-17 3.29485436727184074e-5 1.52769935280290502e-2 2.51095905789522063e-4 9.91186506384068577e-1 6.79945781166636615e-6 0.00000000000000000e0 0.00000000000000000e0
4.44038470567837863e-5 2.84071508395524619e0 1.63457610594464064e-2 6.89892649282605565e-15 3.63101394359266102e-17 3.63101394428255348e-5 1.63415524248820485e-2 2.69961233294023462e-4 9.93655897452040304e-1 6.58559844149342703e-6 0.00000000000000000e0 0.00000000000000000e0
4.49038470567837849e-5 2.87269930856993083e0 1.74470614640136468e-2 7.58224305916329879e-15 3.99065424166489424e-17 3.99065424242311896e-5 1.74429329948691016e-2 2.89611993794328029e-4 9.96048894695354292e-1 6.38277763040994834e-6 0.00000000000000000e0 0.00000000000000000e0
4.54038470567837835e-5 2.90468343111595484e0 1.85847923349333755e-2 8.31172189569828365e-15 4.37459047142014933e-17 4.37459047225132171e-5 1.85807433208579065e-2 3.10050730832969366e-4 9.98369389101563143e-1 6.19024947164483520e-6 0.00000000000000000e0 0.00000000000000000e0
4.59038470567837821e-5 2.93666745045690547e0 1.97585405820195348e-2 9.08889555978111382e-15 4.78362924199005983e-17 4.78362924289894986e-5 1.97545701815235383e-2 3.31279558748244095e-4 1.00062102087474036e0 6.00735894775952652e-6 0.00000000000000000e0 0.00000000000000000e0
4.64038470567837807e-5 2.96865136545636998e0 2.09678744015966423e-2 9.91527935585772904e-15 5.21856808203038394e-17 5.21856808302191156e-5 2.09639817476127734e-2 3.53300200420609439e-4 1.00280719114683503e0 5.83346815034106460e-6 0.00000000000000000e0 0.00000000000000000e0
4.64720804681388372e-5 2.97301610056025867e0 2.11356485542970596e-2 1.00319356529004107e-14 5.27996613310547943e-17 5.27996613410867325e-5 2.11317662699651090e-2 3.56366755599008813e-4 1.00310058261785451e0 5.81028877424408718e-6 0.00000000000000000e0 0.00000000000000000e0
4.64721804681388374e-5 2.97302249732986557e0 2.11358949203472868e-2 1.00321073149052871e-14 5.28005648152909856e-17 5.28005648253230918e-5 2.11320126483992982e-2 3.56371260672171477e-4 1.00310101168573729e0 5.81025435707630116e-6 0.00000000000000000e0 0.00000000000000000e0
4.64723804681388378e-5 2.97303529086906648e0 2.11363876458707800e-2 1.00324506429882838e-14 5.28023718052014954e-17 5.28023718152339499e-5 2.11325054080741710e-2 3.56380270881297481e-4 1.00310186984577143e0 5.81018579442006037e-6 0.00000000000000000e0 0.00000000000000000e0
4.64727804681388387e-5 2.97306087794741858e0 2.11373730859771847e-2 1.00331373235940574e-14 5.28059859136529354e-17 5.28059859236860760e-5 2.11334909442621767e-2 3.56398291677001357e-4 1.00310358628331087e0 5.81005003692252655e-6 0.00000000000000000e0 0.00000000000000000e0
4.64730804681388326e-5 2.97308006825613713e0 2.11381121764278035e-2 1.00336523554334953e-14 5.28086966075447118e-17 5.28086966175783665e-5 2.11342301111360209e-2 3.56411807604731191e-4 1.00310487368460710e0 5.80994913954998665e-6 0.00000000000000000e0 0.00000000000000000e0
4.64731604681388314e-5 2.97308518567178970e0 2.11383092707708720e-2 1.00337897010048922e-14 5.28094194789731137e-17 5.28094194890069079e-5 2.11344272248840462e-2 3.56415411910228970e-4 1.00310521699979183e0 5.80992235167414794e-6 0.00000000000000000e0 0.00000000000000000e0
4.64733204681388291e-5 2.97309542050308551e0 2.11387034618155667e-2 1.00340643947547120e-14 5.28108652355511177e-17 5.28108652455851790e-5 2.11348214541759935e-2 3.56422620561692158e-4 1.00310590363382235e0 5.80986883922078273e-6 0.00000000000000000e0 0.00000000000000000e0
4.64736404681388243e-5 2.97311589016564470e0 2.11394918591136793e-2 1.00346137978966413e-14 5.28137568310349546e-17 5.28137568410695697e-5 2.11356099235351577e-2 3.56437038107561082e-4 1.00310727691764123e0 5.80976213631847562e-6 0.00000000000000000e0 0.00000000000000000e0
4.64742804681388217e-5 2.97315682949063342e0 2.11410687098072536e-2 1.00357126667511058e-14 5.28195403513216113e-17 5.28195403613573207e-5 2.11371869053534785e-2 3.56465874172090600e-4 1.00311002350407730e0 5.80954960668155551e-6 0.00000000000000000e0 0.00000000000000000e0
4.64755604681388164e-5 2.97323870814009261e0 2.11442226155398316e-2 1.00379106547541315e-14 5.28311087092322701e-17 5.28311087192701820e-5 2.11403410413833932e-2 3.56523550196763395e-4 1.00311551656025766e0 5.80912626552537291e-6 0.00000000000000000e0 0.00000000000000000e0
4.64781204681388057e-5 2.97340246543693398e0 2.11505311654400785e-2 1.00423076320299727e-14 5.28542506948945958e-17 5.28542507049369054e-5 2.11466500029774476e-2 3.56638917841091646e-4 1.00312650166585082e0 5.80828143028461548e-6 0.00000000000000000e0 0.00000000000000000e0
4.64832404681387844e-5 2.97372998002230737e0 2.11631510566880898e-2 1.00511055924083278e-14 5.29005557495175144e-17 5.29005557595686198e-5 2.11592706840533357e-2 3.56869715527782750e-4 1.00314846708687044e0 5.80659206703224712e-6 0.00000000000000000e0 0.00000000000000000e0
4.64930804681388358e-5 2.97435942208497073e0 2.11874152339204258e-2 1.00680291743551289e-14 5.29896272334480463e-17 5.29896272435160758e-5 2.11835363783855410e-2 3.57313513438867105e-4 1.00319066367940080e0 5.80334411605685066e-6 0.00000000000000000e0 0.00000000000000000e0
4.64931804681388360e-5 2.97436581885369078e0 2.11876618915280979e-2 1.00682012643103174e-14 5.29905329700543033e-17 5.29905329801225056e-5 2.11837830513711065e-2 3.57318025173522090e-4 1.00319109238290505e0 5.80331110505932103e-6 0.00000000000000000e0 0.00000000000000000e0
4.64933804681388365e-5 2.97437861239111623e0 2.11881552092907377e-2 1.00685454482989302e-14 5.29923444647312109e-17 5.29923444747997560e-5 2.11842764001466816e-2 3.57327048706312423e-4 1.00319194978499548e0 5.80324508302702452e-6 0.00000000000000000e0 0.00000000000000000e0
4.64937804681388373e-5 2.97440419946591783e0 2.11891418619463145e-2 1.00692338407458560e-14 5.29959675828729291e-17 5.29959675929421605e-5 2.11852631145244205e-2 3.57345096152772337e-4 1.00319366455929426e0 5.80311303529931977e-6 0.00000000000000000e0 0.00000000000000000e0
4.64940804681388312e-5 2.97442338977197362e0 2.11898818662290545e-2 1.00697501564923434e-14 5.29986850341702260e-17 5.29986850442399788e-5 2.11860031650308867e-2 3.57358632070884621e-4 1.00319495061383335e0 5.80301399595682304e-6 0.00000000000000000e0 0.00000000000000000e0
4.64941604681388300e-5 2.97442850718691654e0 2.11900792032859719e-2 1.00698878444435442e-14 5.29994097075975997e-17 5.29994097176674932e-5 2.11862005144126571e-2 3.57362241707446279e-4 1.00319529355728965e0 5.80298758639809260e-6 0.00000000000000000e0 0.00000000000000000e0
4.64943204681388277e-5 2.97443874201679215e0 2.11904738791068858e-2 1.00701632229561653e-14 5.30008590681903412e-17 5.30008590782605086e-5 2.11865952149709984e-2 3.57369461021196601e-4 1.00319597944096528e0 5.80293476643316002e-6 0.00000000000000000e0 0.00000000000000000e0
4.64946404681388230e-5 2.97445921167651095e0 2.11912632416280111e-2 1.00707139956428506e-14 5.30037578718044795e-17 5.30037578818751915e-5 2.11873846268564488e-2 3.57383899892459286e-4 1.00319735118913300e0 5.80282912362796358e-6 0.00000000000000000e0 0.00000000000000000e0
4.64952804681388203e-5 2.97450015099581933e0 2.11928420098326242e-2 1.00718156036634760e-14 5.30095558087551367e-17 5.30095558188269517e-5 2.11889634937019629e-2 3.57412778610033150e-4 1.00320009460948678e0 5.80261783351185770e-6 0.00000000000000000e0 0.00000000000000000e0
4.64965604681388150e-5 2.97458202963391738e0 2.11959997185449112e-2 1.00740190703053986e-14 5.30211530016073620e-17 5.30211530116813818e-5 2.11921213996878466e-2 3.57470539945355657e-4 1.00320558114570280e0 5.80219523027516455e-6 0.00000000000000000e0 0.00000000000000000e0
4.64991204681388043e-5 2.97474578690803559e0 2.12023158250684851e-2 1.00784270060853540e-14 5.30443526636071267e-17 5.30443526736855593e-5 2.11984379008102117e-2 3.57586078216670352e-4 1.00321655300343782e0 5.80134996346776709e-6 0.00000000000000000e0 0.00000000000000000e0
4.65042404681387830e-5 2.97507330144796045e0 2.12149507944916493e-2 1.00872468883769184e-14 5.30907730967206243e-17 5.30907731068078691e-5 2.12110736594268677e-2 3.57817217162406567e-4 1.00323849186821801e0 5.79965927218188190e-6 0.00000000000000000e0 0.00000000000000000e0
4.65144804681387336e-5 2.97572833049455587e0 2.12402317572548682e-2 1.01049027018636666e-14 5.31836984308614045e-17 5.31836984409663060e-5 2.12363562003027410e-2 3.58279744670506766e-4 1.00328235020639855e0 5.79627741510125412e-6 0.00000000000000000e0 0.00000000000000000e0
4.65349604681386417e-5 2.97703838845469893e0 2.12908377638290069e-2 1.01402785722535392e-14 5.33698872223870475e-17 5.33698872325273320e-5 2.12869653618547108e-2 3.59205798186863258e-4 1.00336998940742550e0 5.78951285793790831e-6 0.00000000000000000e0 0.00000000000000000e0
4.65759204681384509e-5 2.97965850384251763e0 2.13922259827836747e-2 1.02112876688860968e-14 5.37436193099268277e-17 5.37436193201381186e-5 2.13883598858682980e-2 3.61061899484393901e-4 1.00354495861927395e0 5.77598696527063835e-6 0.00000000000000000e0 0.00000000000000000e0
4.66578404681380763e-5 2.98489873248610715e0 2.15957062958587187e-2 1.03543383394151871e-14 5.44965175758694028e-17 5.44965175862237463e-5 2.15918527891094184e-2 3.64790081218404109e-4 1.00389366599830043e0 5.74898594224560352e-6 0.00000000000000000e0 0.00000000000000000e0
4.68216804681373269e-5 2.99537918122759894e0 2.20054748030329428e-2 1.06445939618654799e-14 5.60241787466604147e-17 5.60241787573050170e-5 2.20016463962223949e-2 3.72310377257309205e-4 1.00458620191653503e0 5.69536227468368167e-6 0.00000000000000000e0 0.00000000000000000e0
4.71493604681358282e-5 3.01634004438788672e0 2.28361818791049664e-2 1.12419163694518617e-14 5.91679808918518998e-17 5.91679809030938215e-5 2.28324033469997113e-2 3.87606816832623759e-4 1.00595211585019051e0 5.59017502328126660e-6 0.00000000000000000e0 0.00000000000000000e0
4.76493604681358268e-5 3.04832369452868646e0 2.41321817734236888e-2 1.21973553626486154e-14 6.41966071718348198e-17 6.41966071840321722e-5 2.41284784989601528e-2 4.11605128536637931e-4 1.00798866681328869e0 5.43580517580071162e-6 0.00000000000000000e0 0.00000000000000000e0
4.81493604681358254e-5 3.08030723636078996e0 2.54621474162011197e-2 1.32071486547628947e-14 6.95113087092783892e-17 6.95113087224855428e-5 2.54585183332597144e-2 4.36398659430844353e-4 1.00997001618824300e0 5.28920613476886422e-6 0.00000000000000000e0 0.00000000000000000e0
4.86493604681358241e-5 3.11229066874780402e0 2.68255910455938995e-2 1.42727256638165788e-14 7.51196087569293639e-17 7.51196087712020924e-5 2.68220350474812838e-2 4.61987770091227298e-4 1.01189871092663264e0 5.14920196825193313e-6 0.00000000000000000e0 0.00000000000000000e0
4.91493604681358227e-5 3.14427399055333945e0 2.82220173167564425e-2 1.53954953685700581e-14 8.10289229924739849e-17 8.10289230078694873e-5 2.82185332797835579e-2 4.88372580784532384e-4 1.01377715650377764e0 5.01562091298637361e-6 0.00000000000000000e0 0.00000000000000000e0
4.96493604681358213e-5 3.17625720064100836e0 2.96509248423961758e-2 1.65768459742863975e-14 8.72465577594020967e-17 8.72465577759789395e-5 2.96475116001373648e-2 5.15552998749621810e-4 1.01560760171380426e0 4.88797645959120177e-6 0.00000000000000000e0 0.00000000000000000e0
4.99999999999999956e-5 3.19868628901223007e0 3.06721073000586486e-2 1.74409433777868728e-14 9.17944388304572284e-17 9.17944388478981750e-5 3.06687430104737625e-2 5.35088531741683641e-4 1.01686375863776512e0 4.80207031207712831e-6 0.00000000000000000e0 0.00000000000000000e0
