 time            v(doh)          v(qol)          v(qoh)          v(qrl)          v(qrh)          v(col)          v(coh)         
 1.11096000e-01  6.72697059e+00  5.72207692e+00  6.72747059e+00  5.72207692e+00  6.72747059e+00  5.72707692e+00  6.73247059e+00 
 1.11196000e-01  6.72402941e+00  5.71823077e+00  6.72452941e+00  5.71823077e+00  6.72452941e+00  5.72323077e+00  6.72952941e+00 
 1.11296000e-01  6.72108824e+00  5.71438462e+00  6.72158824e+00  5.71438462e+00  6.72158824e+00  5.71938462e+00  6.72658824e+00 
 1.11396000e-01  6.71814706e+00  5.71053846e+00  6.71864706e+00  5.71053846e+00  6.71864706e+00  5.71553846e+00  6.72364706e+00 
 1.11496000e-01  6.71520588e+00  5.70669231e+00  6.71570588e+00  5.70669231e+00  6.71570588e+00  5.71169231e+00  6.72070588e+00 
 1.11596000e-01  6.71226471e+00  5.70284615e+00  6.71276471e+00  5.70284615e+00  6.71276471e+00  5.70784615e+00  6.71776471e+00 
 1.11696000e-01  6.70932353e+00  5.69900000e+00  6.70982353e+00  5.69900000e+00  6.70982353e+00  5.70400000e+00  6.71482353e+00 
 1.11796000e-01  6.70638235e+00  5.69515385e+00  6.70688235e+00  5.69515385e+00  6.70688235e+00  5.70015385e+00  6.71188235e+00 
 1.11896000e-01  6.70344118e+00  5.69130769e+00  6.70394118e+00  5.69130769e+00  6.70394118e+00  5.69630769e+00  6.70894118e+00 
 1.11996000e-01  6.70050000e+00  5.68746154e+00  6.70100000e+00  5.68746154e+00  6.70100000e+00  5.69246154e+00  6.70600000e+00 
 1.12096000e-01  6.69755882e+00  5.68361538e+00  6.69805882e+00  5.68361538e+00  6.69805882e+00  5.68861538e+00  6.70305882e+00 
 1.12196000e-01  6.69461765e+00  5.67976923e+00  6.69511765e+00  5.67976923e+00  6.69511765e+00  5.68476923e+00  6.70011765e+00 
 1.12296000e-01  6.69167647e+00  5.67592308e+00  6.69217647e+00  5.67592308e+00  6.69217647e+00  5.68092308e+00  6.69717647e+00 
 1.12396000e-01  6.68873529e+00  5.67207692e+00  6.68923529e+00  5.67207692e+00  6.68923529e+00  5.67707692e+00  6.69423529e+00 
 1.12496000e-01  6.68579412e+00  5.66823077e+00  6.68629412e+00  5.66823077e+00  6.68629412e+00  5.67323077e+00  6.69129412e+00 
 1.12596000e-01  6.68285294e+00  5.66438462e+00  6.68335294e+00  5.66438462e+00  6.68335294e+00  5.66938462e+00  6.68835294e+00 
 1.12696000e-01  6.67991176e+00  5.66053846e+00  6.68041176e+00  5.66053846e+00  6.68041176e+00  5.66553846e+00  6.68541176e+00 
 1.12796000e-01  6.67697059e+00  5.65669231e+00  6.67747059e+00  5.65669231e+00  6.67747059e+00  5.66169231e+00  6.68247059e+00 
 1.12896000e-01  6.67402941e+00  5.65284615e+00  6.67452941e+00  5.65284615e+00  6.67452941e+00  5.65784615e+00  6.67952941e+00 
 1.12996000e-01  6.67108824e+00  5.64900000e+00  6.67158824e+00  5.64900000e+00  6.67158824e+00  5.65400000e+00  6.67658824e+00 
 1.13096000e-01  6.66814706e+00  5.64515385e+00  6.66864706e+00  5.64515385e+00  6.66864706e+00  5.65015385e+00  6.67364706e+00 
 1.13196000e-01  6.66520588e+00  5.64130769e+00  6.66570588e+00  5.64130769e+00  6.66570588e+00  5.64630769e+00  6.67070588e+00 
 1.13296000e-01  6.66226471e+00  5.63746154e+00  6.66276471e+00  5.63746154e+00  6.66276471e+00  5.64246154e+00  6.66776471e+00 
 1.13396000e-01  6.65932353e+00  5.63361538e+00  6.65982353e+00  5.63361538e+00  6.65982353e+00  5.63861538e+00  6.66482353e+00 
 1.13496000e-01  6.65638235e+00  5.62976923e+00  6.65688235e+00  5.62976923e+00  6.65688235e+00  5.63476923e+00  6.66188235e+00 
 1.13596000e-01  6.65344118e+00  5.62592308e+00  6.65394118e+00  5.62592308e+00  6.65394118e+00  5.63092308e+00  6.65894118e+00 
 1.13696000e-01  6.65050000e+00  5.62207692e+00  6.65100000e+00  5.62207692e+00  6.65100000e+00  5.62707692e+00  6.65600000e+00 
 1.13796000e-01  6.64755882e+00  5.61823077e+00  6.64805882e+00  5.61823077e+00  6.64805882e+00  5.62323077e+00  6.65305882e+00 
 1.13896000e-01  6.64461765e+00  5.61438462e+00  6.64511765e+00  5.61438462e+00  6.64511765e+00  5.61938462e+00  6.65011765e+00 
 1.13996000e-01  6.64167647e+00  5.61053846e+00  6.64217647e+00  5.61053846e+00  6.64217647e+00  5.61553846e+00  6.64717647e+00 
 1.14096000e-01  6.63873529e+00  5.60669231e+00  6.63923529e+00  5.60669231e+00  6.63923529e+00  5.61169231e+00  6.64423529e+00 
 1.14196000e-01  6.63579412e+00  5.60284615e+00  6.63629412e+00  5.60284615e+00  6.63629412e+00  5.60784615e+00  6.64129412e+00 
 1.14296000e-01  6.63285294e+00  5.59900000e+00  6.63335294e+00  5.59900000e+00  6.63335294e+00  5.60400000e+00  6.63835294e+00 
 1.14396000e-01  6.62991176e+00  5.59515385e+00  6.63041176e+00  5.59515385e+00  6.63041176e+00  5.60015385e+00  6.63541176e+00 
 1.14496000e-01  6.62697059e+00  5.59130769e+00  6.62747059e+00  5.59130769e+00  6.62747059e+00  5.59630769e+00  6.63247059e+00 
 1.14596000e-01  6.62402941e+00  5.58746154e+00  6.62452941e+00  5.58746154e+00  6.62452941e+00  5.59246154e+00  6.62952941e+00 
 1.14696000e-01  6.62108824e+00  5.58361538e+00  6.62158824e+00  5.58361538e+00  6.62158824e+00  5.58861538e+00  6.62658824e+00 
 1.14796000e-01  6.61814706e+00  5.57976923e+00  6.61864706e+00  5.57976923e+00  6.61864706e+00  5.58476923e+00  6.62364706e+00 
 1.14896000e-01  6.61520588e+00  5.57592308e+00  6.61570588e+00  5.57592308e+00  6.61570588e+00  5.58092308e+00  6.62070588e+00 
 1.14996000e-01  6.61226471e+00  5.57207692e+00  6.61276471e+00  5.57207692e+00  6.61276471e+00  5.57707692e+00  6.61776471e+00 
 1.15096000e-01  6.60932353e+00  5.56823077e+00  6.60982353e+00  5.56823077e+00  6.60982353e+00  5.57323077e+00  6.61482353e+00 
 1.15196000e-01  6.60638235e+00  5.56438462e+00  6.60688235e+00  5.56438462e+00  6.60688235e+00  5.56938462e+00  6.61188235e+00 
 1.15296000e-01  6.60344118e+00  5.56053846e+00  6.60394118e+00  5.56053846e+00  6.60394118e+00  5.56553846e+00  6.60894118e+00 
 1.15396000e-01  6.60050000e+00  5.55669231e+00  6.60100000e+00  5.55669231e+00  6.60100000e+00  5.56169231e+00  6.60600000e+00 
 1.15496000e-01  6.59755882e+00  5.55284615e+00  6.59805882e+00  5.55284615e+00  6.59805882e+00  5.55784615e+00  6.60305882e+00 
 1.15596000e-01  6.59461765e+00  5.54900000e+00  6.59511765e+00  5.54900000e+00  6.59511765e+00  5.55400000e+00  6.60011765e+00 
 1.15696000e-01  6.59167647e+00  5.54515385e+00  6.59217647e+00  5.54515385e+00  6.59217647e+00  5.55015385e+00  6.59717647e+00 
 1.15796000e-01  6.58873529e+00  5.54130769e+00  6.58923529e+00  5.54130769e+00  6.58923529e+00  5.54630769e+00  6.59423529e+00 
 1.15896000e-01  6.58579412e+00  5.53746154e+00  6.58629412e+00  5.53746154e+00  6.58629412e+00  5.54246154e+00  6.59129412e+00 
 1.15996000e-01  6.58285294e+00  5.53361538e+00  6.58335294e+00  5.53361538e+00  6.58335294e+00  5.53861538e+00  6.58835294e+00 
 1.16096000e-01  6.57991176e+00  5.52976923e+00  6.58041176e+00  5.52976923e+00  6.58041176e+00  5.53476923e+00  6.58541176e+00 
 1.16196000e-01  6.57697059e+00  5.52592308e+00  6.57747059e+00  5.52592308e+00  6.57747059e+00  5.53092308e+00  6.58247059e+00 
 1.16296000e-01  6.57402941e+00  5.52207692e+00  6.57452941e+00  5.52207692e+00  6.57452941e+00  5.52707692e+00  6.57952941e+00 
 1.16396000e-01  6.57108824e+00  5.51823077e+00  6.57158824e+00  5.51823077e+00  6.57158824e+00  5.52323077e+00  6.57658824e+00 
 1.16496000e-01  6.56814706e+00  5.51438462e+00  6.56864706e+00  5.51438462e+00  6.56864706e+00  5.51938462e+00  6.57364706e+00 
 1.16596000e-01  6.56520588e+00  5.51053846e+00  6.56570588e+00  5.51053846e+00  6.56570588e+00  5.51553846e+00  6.57070588e+00 
 1.16696000e-01  6.56226471e+00  5.50669231e+00  6.56276471e+00  5.50669231e+00  6.56276471e+00  5.51169231e+00  6.56776471e+00 
 1.16796000e-01  6.55932353e+00  5.50284615e+00  6.55982353e+00  5.50284615e+00  6.55982353e+00  5.50784615e+00  6.56482353e+00 
 1.16896000e-01  6.55638235e+00  5.49900000e+00  6.55688235e+00  5.49900000e+00  6.55688235e+00  5.50400000e+00  6.56188235e+00 
 1.16996000e-01  6.55344118e+00  5.49515385e+00  6.55394118e+00  5.49515385e+00  6.55394118e+00  5.50015385e+00  6.55894118e+00 
 1.17096000e-01  6.55050000e+00  5.49130769e+00  6.55100000e+00  5.49130769e+00  6.55100000e+00  5.49630769e+00  6.55600000e+00 
 1.17196000e-01  6.54755882e+00  5.48746154e+00  6.54805882e+00  5.48746154e+00  6.54805882e+00  5.49246154e+00  6.55305882e+00 
 1.17296000e-01  6.54461765e+00  5.48361538e+00  6.54511765e+00  5.48361538e+00  6.54511765e+00  5.48861538e+00  6.55011765e+00 
 1.17396000e-01  6.54167647e+00  5.47976923e+00  6.54217647e+00  5.47976923e+00  6.54217647e+00  5.48476923e+00  6.54717647e+00 
 1.17496000e-01  6.53873529e+00  5.47592308e+00  6.53923529e+00  5.47592308e+00  6.53923529e+00  5.48092308e+00  6.54423529e+00 
 1.17596000e-01  6.53579412e+00  5.47207692e+00  6.53629412e+00  5.47207692e+00  6.53629412e+00  5.47707692e+00  6.54129412e+00 
 1.17696000e-01  6.53285294e+00  5.46823077e+00  6.53335294e+00  5.46823077e+00  6.53335294e+00  5.47323077e+00  6.53835294e+00 
 1.17796000e-01  6.52991176e+00  5.46438462e+00  6.53041176e+00  5.46438462e+00  6.53041176e+00  5.46938462e+00  6.53541176e+00 
 1.17896000e-01  6.52697059e+00  5.46053846e+00  6.52747059e+00  5.46053846e+00  6.52747059e+00  5.46553846e+00  6.53247059e+00 
 1.17996000e-01  6.52402941e+00  5.45669231e+00  6.52452941e+00  5.45669231e+00  6.52452941e+00  5.46169231e+00  6.52952941e+00 
 1.18096000e-01  6.52108824e+00  5.45284615e+00  6.52158824e+00  5.45284615e+00  6.52158824e+00  5.45784615e+00  6.52658824e+00 
 1.18196000e-01  6.51814706e+00  5.44900000e+00  6.51864706e+00  5.44900000e+00  6.51864706e+00  5.45400000e+00  6.52364706e+00 
 1.18296000e-01  6.51520588e+00  5.44515385e+00  6.51570588e+00  5.44515385e+00  6.51570588e+00  5.45015385e+00  6.52070588e+00 
 1.18396000e-01  6.51226471e+00  5.44130769e+00  6.51276471e+00  5.44130769e+00  6.51276471e+00  5.44630769e+00  6.51776471e+00 
 1.18496000e-01  6.50932353e+00  5.43746154e+00  6.50982353e+00  5.43746154e+00  6.50982353e+00  5.44246154e+00  6.51482353e+00 
 1.18596000e-01  6.50638235e+00  5.43361538e+00  6.50688235e+00  5.43361538e+00  6.50688235e+00  5.43861538e+00  6.51188235e+00 
 1.18696000e-01  6.50344118e+00  5.42976923e+00  6.50394118e+00  5.42976923e+00  6.50394118e+00  5.43476923e+00  6.50894118e+00 
 1.18796000e-01  6.50050000e+00  5.42592308e+00  6.50100000e+00  5.42592308e+00  6.50100000e+00  5.43092308e+00  6.50600000e+00 
 1.18896000e-01  6.49755882e+00  5.42207692e+00  6.49805882e+00  5.42207692e+00  6.49805882e+00  5.42707692e+00  6.50305882e+00 
 1.18996000e-01  6.49461765e+00  5.41823077e+00  6.49511765e+00  5.41823077e+00  6.49511765e+00  5.42323077e+00  6.50011765e+00 
 1.19096000e-01  6.49167647e+00  5.41438462e+00  6.49217647e+00  5.41438462e+00  6.49217647e+00  5.41938462e+00  6.49717647e+00 
 1.19196000e-01  6.48873529e+00  5.41053846e+00  6.48923529e+00  5.41053846e+00  6.48923529e+00  5.41553846e+00  6.49423529e+00 
 1.19296000e-01  6.48579412e+00  5.40669231e+00  6.48629412e+00  5.40669231e+00  6.48629412e+00  5.41169231e+00  6.49129412e+00 
 1.19396000e-01  6.48285294e+00  5.40284615e+00  6.48335294e+00  5.40284615e+00  6.48335294e+00  5.40784615e+00  6.48835294e+00 
 1.19496000e-01  6.47991176e+00  5.39900000e+00  6.48041176e+00  5.39900000e+00  6.48041176e+00  5.40400000e+00  6.48541176e+00 
 1.19596000e-01  6.47697059e+00  5.39515385e+00  6.47747059e+00  5.39515385e+00  6.47747059e+00  5.40015385e+00  6.48247059e+00 
 1.19696000e-01  6.47402941e+00  5.39130769e+00  6.47452941e+00  5.39130769e+00  6.47452941e+00  5.39630769e+00  6.47952941e+00 
 1.19796000e-01  6.47108824e+00  5.38746154e+00  6.47158824e+00  5.38746154e+00  6.47158824e+00  5.39246154e+00  6.47658824e+00 
 1.19896000e-01  6.46814706e+00  5.38361538e+00  6.46864706e+00  5.38361538e+00  6.46864706e+00  5.38861538e+00  6.47364706e+00 
 1.19996000e-01  6.46520588e+00  5.37976923e+00  6.46570588e+00  5.37976923e+00  6.46570588e+00  5.38476923e+00  6.47070588e+00 
 1.20000000e-01  6.46508824e+00  5.37961538e+00  6.46558824e+00  5.37961538e+00  6.46558824e+00  5.38461538e+00  6.47058824e+00 
